step,assistant_loss_nats,assistant_target_tokens,lr_multiplier,optimizer_update_applied,elapsed_seconds
75,0.7867211401462555,16,1.0,True,177.32354043098167
76,1.7125026839120048,14,1.0,True,177.3671081699431
77,2.043668603897095,100,1.0,True,177.41603037691675
78,2.3596471232226772,117,1.0,True,177.4652436580509
79,0.7291152477264404,16,1.0,True,177.51724418695085
80,0.7351139336824417,16,1.0,True,177.57086686906405
81,0.9300861656665802,16,1.0,True,177.62073850492015
82,0.7755214869976044,16,1.0,True,177.67282946105115
83,2.3126048187711348,67,1.0,True,177.70382235804573
84,3.3046999579981753,190,1.0,True,177.74740950204432
85,2.308450585145217,195,1.0,True,177.79082564497367
86,0.7126732170581818,16,1.0,True,177.834347381955
87,2.3318437625621926,87,1.0,True,177.87789073586464
88,2.313069710897845,172,1.0,True,177.92137414892204
89,2.4986954755324096,187,1.0,True,177.9648131460417
90,2.1426931794009993,335,1.0,True,178.00821804301813
91,2.4994464452686227,233,1.0,True,178.05181674286723
92,1.9122291073870303,67,1.0,True,178.09531776304357
93,2.503078087516453,69,1.0,True,178.1388396320399
94,0.8334543406963348,16,1.0,True,178.1823405949399
95,2.314317120158154,92,1.0,True,178.2257111798972
96,0.8049085289239883,16,1.0,True,178.26921829394996
97,0.6768956184387207,16,1.0,True,178.31276149093173
98,0.7707179933786392,16,1.0,True,178.3561943869572
99,0.6841963678598404,16,1.0,True,178.40472459606826
100,0.7520316541194916,16,1.0,True,178.45460178889334
101,0.6990418434143066,16,1.0,True,178.50666282395832
102,2.7573928513697217,112,1.0,True,178.56023545889184
103,2.660342765553378,307,1.0,True,178.610084756976
104,3.082020081971821,95,1.0,True,178.66212560189888
105,0.6852083504199982,16,1.0,True,178.69316769507714
106,3.6659482235604144,141,1.0,True,178.73672713292763
107,1.7432904863357543,100,1.0,True,178.78023482486606
108,1.988111658460775,157,1.0,True,178.82364151300862
109,0.6863024830818176,16,1.0,True,178.8671116339974
110,1.7694610334359682,104,1.0,True,178.91065224888735
111,1.9563854753154597,73,1.0,True,178.9541994209867
112,0.6749484613537788,16,1.0,True,178.99773165187798
113,0.7240887731313705,16,1.0,True,179.0412474400364
114,2.5438730544514128,180,1.0,True,179.08471879991703
115,0.7126499712467194,16,1.0,True,179.12823472195305
116,0.9021980613470078,16,1.0,True,179.1717854589224
117,0.8843517899513245,16,1.0,True,179.21530451695435
118,0.7189246714115143,16,1.0,True,179.25881555187516
119,2.557877865182348,83,1.0,True,179.30230314005166
120,2.0968467602363,130,1.0,True,179.34574047406204
121,2.2434534882054185,132,1.0,True,179.39420672087
122,1.6297547508688535,255,1.0,True,179.44406084902585
123,2.4239913434595675,148,1.0,True,179.49603121285327
124,0.7649367302656174,16,1.0,True,179.54960588086396
125,0.7445698231458664,16,1.0,True,179.59940816205926
126,1.4729101036985714,96,1.0,True,179.65141640487127
127,1.4610191931171477,319,1.0,True,179.68244334985502
128,2.234129584353903,92,1.0,True,179.7259276160039
129,2.2905442840174626,114,1.0,True,179.7694386660587
130,1.9866262719930847,183,1.0,True,179.8128739038948
131,0.7242677956819534,16,1.0,True,179.85643069189973
132,2.5662314803512007,108,1.0,True,179.89992298488505
133,0.6954474449157715,16,1.0,True,179.9434377530124
134,0.8509742801006024,104,1.0,True,179.98696748702787
135,0.6199302971363068,16,1.0,True,180.03089677891694
136,0.7817886918783188,16,1.0,True,180.07497238204814
137,2.6564119239706447,341,1.0,True,180.1184214889072
138,2.259436071588752,267,1.0,True,180.16191480588168
139,1.5213652379585034,66,1.0,True,180.2054145289585
140,1.8398838989318362,189,1.0,True,180.24888127297163
141,0.8621858209371567,16,1.0,True,180.29233806603588
142,0.7798417210578918,16,1.0,True,180.33581118285656
143,1.9645880435375458,141,1.0,True,180.3869929749053
144,0.7714409530162811,16,1.0,True,180.44096511392854
145,2.1345045909489673,146,1.0,True,180.4906675319653
146,0.713945671916008,16,1.0,True,180.54274260485545
147,0.6913540661334991,16,1.0,True,180.59619299601763
148,0.7012090086936951,16,1.0,True,180.64603427005932
149,0.6455226391553879,16,1.0,True,180.67404949502088
150,1.71853314522774,155,1.0,True,180.7172685370315
151,1.6783928646231598,106,1.0,True,180.76079014502466
152,1.7043458808932388,114,1.0,True,180.80426657991484
153,2.0119302861661796,332,1.0,True,180.84784806100652
154,1.9918294124353946,306,1.0,True,180.89135560789146
155,1.8849006036917368,120,1.0,True,180.93478086194955
156,1.2527371158599854,125,1.0,True,180.97827062895522
157,2.5318926427004147,139,1.0,True,181.0217924900353
158,0.5301152542233467,16,1.0,True,181.06544786691666
159,2.4821531667649372,159,1.0,True,181.10912565188482
160,3.3012499980926515,250,1.0,True,181.15261083398946
161,0.6082023829221725,16,1.0,True,181.19614544603974
162,0.912152886390686,16,1.0,True,181.23961151600815
163,1.2468510695866175,14,1.0,True,181.28311677090824
164,1.9415538439879547,111,1.0,True,181.32652822392993
165,0.714226171374321,16,1.0,True,181.3754037239123
166,2.500660439841768,117,1.0,True,181.42464646487497
167,1.1685580015182495,120,1.0,True,181.4766852830071
168,3.0940143217643103,48,1.0,True,181.52395911794156
169,1.7317031159120448,170,1.0,True,181.57606874103658
170,0.8196668028831482,16,1.0,True,181.62958186096512
171,1.8207344847210383,118,1.0,True,181.66297061089426
172,2.3005974780945553,210,1.0,True,181.70656376006082
173,2.82267238895966,229,1.0,True,181.74998188507743
174,2.1192392178301542,106,1.0,True,181.79365938692354
175,0.8131552636623383,16,1.0,True,181.83705531596206
176,0.6908732950687408,16,1.0,True,181.88055821298622
177,0.7005086243152618,16,1.0,True,181.9240656120237
178,0.7362121343612671,16,1.0,True,181.967606181046
179,1.6944771111011505,16,1.0,True,182.01116945501417
180,0.7185053378343582,16,1.0,True,182.05466782697476
181,0.7376885414123535,16,1.0,True,182.09818032803014
182,1.3924213695526122,150,1.0,True,182.1416287110187
183,2.3905544572946975,147,1.0,True,182.18510381993838
184,0.7298441976308823,16,1.0,True,182.22868474991992
185,2.042950492984844,106,1.0,True,182.27217076299712
186,1.7363495535966826,164,1.0,True,182.31560501386411
187,0.7172924131155014,16,1.0,True,182.36405136389658
188,0.6709236353635788,16,1.0,True,182.4141025620047
189,0.7096214145421982,16,1.0,True,182.4659757129848
190,0.7372631877660751,16,1.0,True,182.51952287903987
191,1.861844931075822,67,1.0,True,182.56940563791431
192,2.2644826690707585,113,1.0,True,182.62193056591786
193,1.8198221766430398,69,1.0,True,182.65271951188333
194,2.246546178591957,321,1.0,True,182.69616756099276
195,0.6653030514717102,16,1.0,True,182.73966019088402
196,2.0247290409528294,52,1.0,True,182.78310622787103
197,1.4527792204981265,115,1.0,True,182.82659906195477
198,2.3771702385785285,228,1.0,True,182.87016366701573
199,0.6143176704645157,16,1.0,True,182.91375487693585
200,0.8206513226032257,16,1.0,True,182.95730674499646
201,2.085796219961984,91,1.0,True,183.0008577038534
202,2.9714619352462446,94,1.0,True,183.04439146188088
203,1.9550090156145543,149,1.0,True,183.087982889032
204,1.7937627109938752,167,1.0,True,183.1315263148863
205,1.9672967954115435,88,1.0,True,183.1750863948837
206,0.6809978187084198,16,1.0,True,183.2187758940272
207,1.741320105486138,86,1.0,True,183.2636354858987
208,1.6827389148243688,114,1.0,True,183.30682529089972
209,1.3985774489336236,86,1.0,True,183.35576694598421
210,1.6922782829829626,14,1.0,True,183.40520523907617
211,0.7901284098625183,16,1.0,True,183.45719611505046
212,0.7624964118003845,16,1.0,True,183.5106782389339
213,2.1823105795042856,140,1.0,True,183.56054975488223
214,0.7130898684263229,16,1.0,True,183.61275089695118
215,0.7987296008146726,104,1.0,True,183.64388990798034
216,0.7098807692527771,16,1.0,True,183.68721452192403
217,0.7527786046266556,16,1.0,True,183.73073991085403
218,1.4933960502212111,74,1.0,True,183.7740447500255
219,1.9578439195146444,247,1.0,True,183.81753343902528
220,1.4503104768950363,174,1.0,True,183.8609406510368
221,0.7031043469905853,16,1.0,True,183.90442258189432
222,0.6900759190320969,16,1.0,True,183.94798000506125
223,0.7201002687215805,16,1.0,True,183.99147496605292
224,0.7062511444091797,16,1.0,True,184.03496748791076
225,2.0332990305764334,140,1.0,True,184.07845092588104
226,0.6955722868442535,16,1.0,True,184.12191376904957
227,2.5043849539912606,153,1.0,True,184.1654090799857
228,0.819113701581955,16,1.0,True,184.20891404803842
229,2.5437255784084924,114,1.0,True,184.25232071988285
230,1.887392141602256,132,1.0,True,184.2958473970648
231,0.9659146666526794,16,1.0,True,184.34433962893672
232,1.4259570809927853,88,1.0,True,184.3941111699678
233,0.6964872479438782,16,1.0,True,184.44611416291445
234,0.6686512380838394,16,1.0,True,184.49972261907533
235,0.7292815446853638,16,1.0,True,184.5494010068942
236,0.6984590888023376,16,1.0,True,184.60156411491334
237,1.577799399693807,51,1.0,True,184.63356790388934
238,0.7189230620861053,16,1.0,True,184.67713603796437
239,0.7072996497154236,16,1.0,True,184.7205090080388
240,1.7548065330042983,99,1.0,True,184.76398413302377
241,1.5054929507406134,57,1.0,True,184.80733652599156
242,3.2288763379090586,149,1.0,True,184.8508391319774
243,0.66721972823143,16,1.0,True,184.8942736769095
244,2.441763028403781,151,1.0,True,184.93774869688787
245,1.695434679587682,72,1.0,True,184.98123421287164
246,1.63383135632572,117,1.0,True,185.02505116397515
247,0.6561328172683716,16,1.0,True,185.06897830986418
248,1.512216666713357,128,1.0,True,185.11247920407914
249,0.6380937099456787,15,1.0,True,185.15589683293365
250,0.6900227218866348,16,1.0,True,185.19936613808386
251,1.9980763101577759,100,1.0,True,185.88895010203123
252,2.004235673260379,77,1.0,True,185.9371468210593
253,2.3468046329523387,152,1.0,True,185.98896051803604
254,0.8168683499097824,16,1.0,True,186.03878152393736
255,1.437792216028486,98,1.0,True,186.09261881303973
256,2.7264483004808424,160,1.0,True,186.14444129401818
257,1.6725035655102607,271,1.0,True,186.1942557550501
258,1.9303098286901201,280,1.0,True,186.2250884650275
259,2.3704371500496912,99,1.0,True,186.2685444939416
260,2.513610340892405,345,1.0,True,186.3121058230754
261,2.1206305631449527,142,1.0,True,186.35569440806285
262,0.6808791905641556,16,1.0,True,186.39922974794172
263,0.9789222031831741,16,1.0,True,186.4428175778594
264,0.667034238576889,16,1.0,True,186.4862927799113
265,2.549292652600572,373,1.0,True,186.5298604730051
266,2.5999597961252388,132,1.0,True,186.57328819599934
267,0.7222078740596771,16,1.0,True,186.61679742089473
268,0.7120599895715714,16,1.0,True,186.66062988294289
269,0.6832750141620636,16,1.0,True,186.70421404694207
270,2.6144489844640098,132,1.0,True,186.74765398004092
271,0.7889798283576965,16,1.0,True,186.79116836586036
272,2.8678723113877433,280,1.0,True,186.83473763987422
273,2.810440064611889,210,1.0,True,186.87819636100903
274,0.7114234417676926,16,1.0,True,186.9265119819902
275,0.7136347889900208,16,1.0,True,186.97851892304607
276,0.6814146637916565,16,1.0,True,187.028353869915
277,1.852207064628601,88,1.0,True,187.08193628303707
278,0.7038878500461578,16,1.0,True,187.13172976393253
279,0.6883944720029831,16,1.0,True,187.18373707099818
280,0.7288472503423691,16,1.0,True,187.21467983885668
281,1.7600023271968064,206,1.0,True,187.25811716495082
282,0.7283501625061035,16,1.0,True,187.30150402290747
283,3.4803686398331837,186,1.0,True,187.3449439299293
284,2.3290485884013927,95,1.0,True,187.38825556100346
285,0.6522206366062164,16,1.0,True,187.43166179093532
286,2.4693963294638728,399,1.0,True,187.47507913806476
287,0.6908960193395615,16,1.0,True,187.51848343596794
288,1.3351247197105771,63,1.0,True,187.56182593596168
289,1.268837673323495,14,1.0,True,187.60530736786313
290,4.277884464997512,104,1.0,True,187.64870594698004
291,1.2873364742671218,107,1.0,True,187.69210555101745
292,2.728270696381391,177,1.0,True,187.73553885193542
293,2.260423010871524,105,1.0,True,187.7788419390563
294,0.6812281012535095,16,1.0,True,187.82221523486078
295,0.6518647521734238,16,1.0,True,187.86567311291583
296,0.6602022498846054,16,1.0,True,187.9140551390592
297,0.6828793436288834,16,1.0,True,187.96604776987806
298,0.7690801471471786,16,1.0,True,188.01583285885863
299,1.949242979732912,134,1.0,True,188.06943997601047
300,0.7542695840199788,15,1.0,True,188.1213995309081
301,2.959553360253915,174,1.0,True,188.17121264804155
302,0.6746786236763,16,1.0,True,188.20304012391716
303,0.7249044520514352,14,1.0,True,188.24645252898335
304,0.7276529222726822,16,1.0,True,188.2898671689909
305,1.9829005032777787,80,1.0,True,188.33319567493163
306,2.370130511719411,254,1.0,True,188.37654199101962
307,2.4470316579571594,301,1.0,True,188.4199962138664
308,1.3350733598073323,60,1.0,True,188.4633558979258
309,1.9762207527418394,74,1.0,True,188.5068604699336
310,0.6813168227672577,16,1.0,True,188.550234812079
311,0.6895578652620316,16,1.0,True,188.59371284907684
312,2.278013090802054,117,1.0,True,188.63715219590813
313,0.7121087312698364,16,1.0,True,188.68053451087326
314,0.7133265286684036,16,1.0,True,188.72385078994557
315,0.7145472764968872,16,1.0,True,188.76722696097568
316,0.7247832417488098,16,1.0,True,188.8106437008828
317,1.862381650767195,109,1.0,True,188.85409734002315
318,2.167144653570913,137,1.0,True,188.9028457798995
319,2.4342328818117984,122,1.0,True,188.95410458906554
320,0.6606765687465668,16,1.0,True,189.0038676338736
321,0.717026099562645,16,1.0,True,189.05311854393221
322,2.1989109735379273,87,1.0,True,189.10294744791463
323,0.762381449341774,16,1.0,True,189.15638483385555
324,0.6618558317422867,16,1.0,True,189.18968688393943
325,0.6807465255260468,16,1.0,True,189.23312834301032
326,0.7022221088409424,16,1.0,True,189.27666177903302
327,0.8035432547330856,16,1.0,True,189.31995186698623
328,2.4218963781992593,120,1.0,True,189.36328215897083
329,2.148726732552457,147,1.0,True,189.40669374191202
330,0.6921657919883728,16,1.0,True,189.45003120205365
331,0.7093408107757568,16,1.0,True,189.49346336792223
332,0.6938336491584778,16,1.0,True,189.53686056286097
333,1.9682830319260105,66,1.0,True,189.5801730628591
334,0.6762849390506744,16,1.0,True,189.62353698490188
335,0.6819234937429428,16,1.0,True,189.66693733306602
336,0.6705092340707779,16,1.0,True,189.71038317191415
337,0.7613495737314224,16,1.0,True,189.75370706105605
338,2.749133273760478,150,1.0,True,189.797089462867
339,2.5225661897811644,313,1.0,True,189.84053488797508
340,2.046625610900252,73,1.0,True,189.88889303198084
341,0.7670321762561798,16,1.0,True,189.94090953306295
342,2.462896610895793,300,1.0,True,189.99068061099388
343,0.6652656048536301,16,1.0,True,190.0445311749354
344,0.7570594102144241,16,1.0,True,190.09637880907394
345,0.7087805867195129,16,1.0,True,190.14610720193014
346,0.7616735845804214,16,1.0,True,190.1768680610694
347,0.6744912713766098,16,1.0,True,190.22014279896393
348,0.6460808962583542,16,1.0,True,190.2636249610223
349,3.584888964283223,147,1.0,True,190.30703875096515
350,1.2895927709691666,51,1.0,True,190.35042084287852
351,0.7183238863945007,16,1.0,True,190.39384310296737
352,0.679915264248848,16,1.0,True,190.43720020190813
353,2.8543888128028727,159,1.0,True,190.48054025997408
354,2.8133112018028004,267,1.0,True,190.52395462989807
355,2.630742314014029,94,1.0,True,190.56731369206682
356,1.5767092430591583,200,1.0,True,190.61068842886016
357,0.7622791677713394,16,1.0,True,190.6541580830235
358,0.7556041926145554,16,1.0,True,190.69750983198173
359,0.7454677224159241,16,1.0,True,190.74103013402782
360,0.7320681065320969,16,1.0,True,190.78431013785303
361,1.5105530862455014,81,1.0,True,190.82771595707163
362,0.6920672208070755,16,1.0,True,190.876414073864
363,2.1352304621557496,199,1.0,True,190.92844789288938
364,1.870594100254338,123,1.0,True,190.9782264479436
365,0.701456218957901,16,1.0,True,191.0316467960365
366,1.961321848359975,176,1.0,True,191.08169519994408
367,2.1450217861240195,177,1.0,True,191.13366185687482
368,0.7184364348649979,16,1.0,True,191.1641826829873
369,1.6268352879418266,135,1.0,True,191.20773934503086
370,0.695362463593483,16,1.0,True,191.2510683729779
371,0.7529941648244858,16,1.0,True,191.2944374990184
372,0.7317252606153488,16,1.0,True,191.33787250495516
373,0.6881803125143051,16,1.0,True,191.3812887899112
374,1.495236763087186,110,1.0,True,191.4247452809941
375,1.849213496603147,99,1.0,True,191.468109624926
376,2.159748074449139,81,1.0,True,191.51146291289479
377,0.6793421655893326,16,1.0,True,191.55481163202785
378,1.86857874741715,89,1.0,True,191.5981243569404
379,0.6834796667098999,16,1.0,True,191.64156160806306
380,2.5974460255865957,204,1.0,True,191.68493295204826
381,1.766904626573835,133,1.0,True,191.728301004041
382,1.4856145179877847,59,1.0,True,191.7717437259853
383,2.683658299774959,116,1.0,True,191.81510094599798
384,1.9969968675362944,99,1.0,True,191.86341912602074
385,1.629213683640779,134,1.0,True,191.91542513598688
386,0.7337852716445923,16,1.0,True,191.96525200689211
387,1.8472092644921665,174,1.0,True,192.01865815999918
388,0.6784837543964386,16,1.0,True,192.07069025887176
389,0.8736181110143661,16,1.0,True,192.12051010504365
390,0.7353122383356094,16,1.0,True,192.15224317391403
391,1.9898099998633068,72,1.0,True,192.19556271587498
392,2.177988041192293,64,1.0,True,192.23898802697659
393,2.7781722596351135,94,1.0,True,192.28236261196434
394,2.218163617821627,172,1.0,True,192.32566097704694
395,0.6989813148975372,16,1.0,True,192.36909999488853
396,1.6952905962544103,93,1.0,True,192.41257073404267
397,2.2524803969876985,141,1.0,True,192.45593044091947
398,0.6349108219146729,16,1.0,True,192.49931452190503
399,2.4808032996952534,128,1.0,True,192.54262762889266
400,0.6865326166152954,16,1.0,True,192.5860005428549
401,1.482733968208576,145,1.0,True,192.62939489306882
402,2.4560146249573807,87,1.0,True,192.67282727593556
403,2.4817833573210475,153,1.0,True,192.7161396869924
404,0.6821548491716385,16,1.0,True,192.75953982607462
405,2.352840952398653,211,1.0,True,192.80289255897515
406,2.1362816034531105,196,1.0,True,192.85163529892452
407,2.1426805985438357,154,1.0,True,192.90292992489412
408,0.6931931674480438,16,1.0,True,192.9527109209448
409,2.8286078349653496,83,1.0,True,193.00197961507365
410,2.6516274982028536,135,1.0,True,193.05177114508115
411,1.3142482467081356,87,1.0,True,193.10519905295223
412,1.8088637315309966,117,1.0,True,193.1384499790147
413,0.7727180272340775,16,1.0,True,193.18190472200513
414,1.6647157235579058,154,1.0,True,193.22537004202604
415,2.474567931631337,161,1.0,True,193.26876104506664
416,0.721445843577385,16,1.0,True,193.31217574793845
417,0.7136988639831543,16,1.0,True,193.35555043886416
418,0.7204421162605286,16,1.0,True,193.39896877203137
419,0.7414672523736954,16,1.0,True,193.44229763001204
420,0.7472876906394958,16,1.0,True,193.48570505785756
421,0.7055202573537827,16,1.0,True,193.52908482099883
422,0.6898655444383621,16,1.0,True,193.57239564787596
423,2.165043628343972,279,1.0,True,193.61590586602688
424,1.863460927147574,311,1.0,True,193.65919592697173
425,1.6447813590367635,60,1.0,True,193.7026856469456
426,0.6889576017856598,16,1.0,True,193.74613018892705
427,1.4747421077040375,122,1.0,True,193.78944983403198
428,0.7174865752458572,16,1.0,True,193.8380030170083
429,1.6896501665245998,73,1.0,True,193.8878011328634
430,2.6891262758983654,178,1.0,True,193.93980282498524
431,0.6829780787229538,16,1.0,True,193.99335446604528
432,0.6820360422134399,16,1.0,True,194.04344756808132
433,2.4108476444526956,135,1.0,True,194.09536970593035
434,2.299991492714201,280,1.0,True,194.12659410503693
435,1.9347204488256704,184,1.0,True,194.16999550699256
436,0.6869802623987198,16,1.0,True,194.213473765878
437,0.7031004577875137,16,1.0,True,194.25689387088642
438,0.7001753151416779,16,1.0,True,194.3003347129561
439,1.6214278317704987,79,1.0,True,194.343756737886
440,2.095440024527434,107,1.0,True,194.38718427997082
441,2.117621366260121,206,1.0,True,194.43075664294884
442,0.760303795337677,16,1.0,True,194.4742722630035
443,1.6903002580006918,120,1.0,True,194.51766849006526
444,2.680444390361846,191,1.0,True,194.5611817180179
445,0.6794498264789581,16,1.0,True,194.60474507696927
446,0.7456459254026413,16,1.0,True,194.6481915640179
447,1.7673944881984165,105,1.0,True,194.69170525087975
448,2.139195236066977,96,1.0,True,194.73520913999528
449,2.152468946430233,143,1.0,True,194.7787121590227
450,0.7072420865297318,16,1.0,True,194.82716481992975
451,1.310029277553806,77,1.0,True,194.87693718704395
452,2.2349760924066815,140,1.0,True,194.92901725997217
453,0.7159188389778137,16,1.0,True,194.9824544119183
454,1.7844141210828508,126,1.0,True,195.0328082689084
455,0.733140766620636,16,1.0,True,195.0848424138967
456,1.7808754884678384,92,1.0,True,195.11589056206867
457,1.5082398615777493,64,1.0,True,195.1597670109477
458,0.7285732924938202,16,1.0,True,195.20332044991665
459,0.6827060133218765,16,1.0,True,195.2467686869204
460,1.822386638323466,90,1.0,True,195.29019687394612
461,0.6886175870895386,16,1.0,True,195.33363669598475
462,0.6779971271753311,16,1.0,True,195.37711684894748
463,1.4451551030321819,82,1.0,True,195.42062060302123
464,2.7546782946284813,158,1.0,True,195.46412247605622
465,1.8320979336329868,175,1.0,True,195.50758259207942
466,1.6101809640725453,96,1.0,True,195.5510677860584
467,2.9272278510418133,97,1.0,True,195.59451351803727
468,2.8048160986811794,377,1.0,True,195.6380368839018
469,0.6830808222293854,16,1.0,True,195.68156875506975
470,1.8803594156753185,215,1.0,True,195.72507260390557
471,0.7119268327951431,16,1.0,True,195.76853829598986
472,0.712399035692215,16,1.0,True,195.81695915292948
473,3.009227279328952,137,1.0,True,195.86680540000089
474,1.881389065394326,63,1.0,True,195.9188248598948
475,0.6704412549734116,16,1.0,True,195.9722895110026
476,2.351936437787801,137,1.0,True,196.0220988309011
477,0.7608265429735184,16,1.0,True,196.07432681298815
478,1.9089714238341426,213,1.0,True,196.1064000139013
479,0.7382322996854782,16,1.0,True,196.14994682790712
480,0.6554194241762161,16,1.0,True,196.1935342210345
481,1.905774638337909,265,1.0,True,196.23699374403805
482,0.7021122127771378,16,1.0,True,196.2804328938946
483,0.6726052016019821,16,1.0,True,196.32390373805538
484,0.7121996730566025,16,1.0,True,196.3674056730233
485,2.2368212699890138,105,1.0,True,196.41094081499614
486,3.020600368876657,167,1.0,True,196.45449338899925
487,2.3045626114942355,167,1.0,True,196.49796440498903
488,2.8228647441194767,285,1.0,True,196.5413220890332
489,2.320946181192994,128,1.0,True,196.58477000985295
490,2.279361462392727,119,1.0,True,196.6283673159778
491,0.6877833902835846,16,1.0,True,196.67190172197297
492,0.6819858551025391,16,1.0,True,196.7154472770635
493,0.7304659634828568,16,1.0,True,196.7589103418868
494,1.3947611990429105,126,1.0,True,196.80777935008518
495,2.5238156515417747,206,1.0,True,196.85695420904085
496,1.1948651799133845,56,1.0,True,196.90891195787117
497,2.586752122303225,318,1.0,True,196.96239347197115
498,3.539238266584252,238,1.0,True,197.01220091292635
499,0.6878202855587006,16,1.0,True,197.06430691899732
500,2.5167610481495166,131,1.0,True,197.09800018486567
501,0.7297893613576889,16,0.999099099099099,True,197.6402178190183
502,0.716554656624794,16,0.9972972972972972,True,197.6936251919251
503,0.7230987846851349,16,0.9954954954954955,True,197.74335268395953
504,1.8244331377857137,212,0.9936936936936938,True,197.78305607195944
505,0.6861027181148529,16,0.991891891891892,True,197.82681220490485
506,3.1020956665443973,179,0.99009009009009,True,197.87033055606298
507,0.6804868876934052,16,0.9882882882882883,True,197.91370348399505
508,0.6598329842090607,16,0.9864864864864865,True,197.95715653686784
509,2.6911543894183727,129,0.9846846846846847,True,198.00060584605671
510,0.6530059725046158,16,0.982882882882883,True,198.0442313340027
511,0.7355428636074066,16,0.981081081081081,True,198.08772302791476
512,2.4266818089592728,133,0.9792792792792793,True,198.13114943704568
513,1.378574720744429,116,0.9774774774774775,True,198.17458451795392
514,1.4867579205326302,189,0.9756756756756757,True,198.21811438398436
515,0.6412837654352188,16,0.9738738738738739,True,198.2615541999694
516,1.7843187688344933,83,0.972072072072072,True,198.30501196999103
517,2.0969439407237793,413,0.9702702702702702,True,198.3484575068578
